correctTag,targetWord,eventType,orderingId,sessionId,draggedTag
Preposição,De,interaction,51,yE6ektvIKk,Preposição
Verbo,aparecer,interaction,20,FG-qd8NOfI,Verbo
Artigo,o,interaction,3,3-iniSNq0X,Artigo
Advérbio,não,interaction,23,k2NbLt-KpJ,Advérbio
Advérbio,não,interaction,28,Yl9bqDbqqJ,Advérbio
Advérbio,como,interaction,7,Xpp8lpUelq,Verbo Auxiliar
Pontuação,?,interaction,21,FG-qd8NOfI,Pontuação
Advérbio,aqui,interaction,21,ncabM2YsuT,Advérbio
Verbo,começar,interaction,10,_NeEIJO9i7,Pontuação
Substantivo,prova,interaction,6,5w7iKVoO04,Preposição
Substantivo,plano,interaction,4,3-iniSNq0X,Preposição
Verbo Auxiliar,tenham,interaction,24,k2NbLt-KpJ,Verbo Auxiliar
Verbo,pode,interaction,29,Yl9bqDbqqJ,Pronome
Advérbio,como,interaction,8,Xpp8lpUelq,Advérbio
Substantivo,prova,interaction,7,5w7iKVoO04,Verbo Auxiliar
Substantivo,plano,interaction,5,3-iniSNq0X,Substantivo
Conjunção Subordinativa,até,interaction,22,ncabM2YsuT,Substantivo
Verbo,começar,interaction,11,_NeEIJO9i7,Verbo
Verbo,pode,interaction,30,Yl9bqDbqqJ,Verbo de Ligação
Substantivo,prova,interaction,8,5w7iKVoO04,Nome Próprio
Verbo,entendido,interaction,25,k2NbLt-KpJ,Verbo
Verbo,for,interaction,9,Xpp8lpUelq,Verbo
Preposição,com,interaction,6,3-iniSNq0X,Substantivo
Conjunção Subordinativa,até,interaction,23,ncabM2YsuT,Conjunção Subordinativa
Verbo,corrigiu,interaction,2,NFPAgQpl98,Substantivo
Artigo,A,interaction,0,GZIi3iyiY6,Substantivo
Artigo,A,interaction,12,_NeEIJO9i7,Pronome
Preposição,com,interaction,7,3-iniSNq0X,Preposição
Verbo,pode,interaction,31,Yl9bqDbqqJ,Verbo
Conjunção Subordinativa,que,interaction,24,ncabM2YsuT,Preposição+Artigo
Verbo,corrigiu,interaction,3,NFPAgQpl98,Advérbio
Conjunção Coordenativa,nem,interaction,52,yE6ektvIKk,Conjunção Coordenativa
Artigo,A,interaction,1,GZIi3iyiY6,Artigo
Substantivo,calma,interaction,8,3-iniSNq0X,Substantivo
Substantivo,prova,interaction,9,5w7iKVoO04,Substantivo
Conjunção Subordinativa,que,interaction,25,ncabM2YsuT,Substantivo
Substantivo,apresentação,interaction,13,_NeEIJO9i7,Preposição
Artigo,as,interaction,4,NFPAgQpl98,Verbo
Pontuação,.,interaction,9,3-iniSNq0X,Pontuação
Verbo de Ligação,ser,interaction,32,Yl9bqDbqqJ,Pontuação
Pontuação,",",interaction,10,Xpp8lpUelq,Pontuação
Artigo,as,interaction,5,NFPAgQpl98,Verbo
Conjunção Subordinativa,que,interaction,26,ncabM2YsuT,Pronome
Substantivo,provas,interaction,6,NFPAgQpl98,Artigo
Conjunção Subordinativa,que,interaction,27,ncabM2YsuT,Verbo
Verbo de Ligação,ser,interaction,33,Yl9bqDbqqJ,Verbo de Ligação
Advérbio,não,interaction,11,Xpp8lpUelq,Verbo
Preposição,para,interaction,10,5w7iKVoO04,Verbo Auxiliar
Artigo,A,interaction,14,_NeEIJO9i7,Adjetivo
Conjunção Subordinativa,que,interaction,28,ncabM2YsuT,Conjunção Subordinativa
Substantivo,professora,interaction,2,GZIi3iyiY6,Substantivo
Artigo,as,interaction,7,NFPAgQpl98,Artigo
Advérbio,não,interaction,12,Xpp8lpUelq,Preposição+Artigo
Pronome,Você,interaction,0,ei1Gi9K4HY,Pontuação
Pontuação,?,interaction,34,Yl9bqDbqqJ,Pontuação
Preposição,para,interaction,11,5w7iKVoO04,Preposição
Advérbio,não,interaction,13,Xpp8lpUelq,Verbo
Pronome,você,interaction,29,ncabM2YsuT,Substantivo
Artigo,A,interaction,15,_NeEIJO9i7,Verbo
Pronome,Você,interaction,1,ei1Gi9K4HY,Preposição+Artigo
Verbo,corrigiu,interaction,3,GZIi3iyiY6,Substantivo
Advérbio,não,interaction,14,Xpp8lpUelq,Pronome
Pronome,Você,interaction,2,ei1Gi9K4HY,Substantivo
Substantivo,apresentação,interaction,16,_NeEIJO9i7,Pontuação
Verbo,estudando,interaction,12,5w7iKVoO04,Verbo
Substantivo,provas,interaction,8,NFPAgQpl98,Substantivo
Pronome,você,interaction,30,ncabM2YsuT,Preposição+Artigo
Verbo,corrigiu,interaction,4,GZIi3iyiY6,Advérbio
Substantivo,mãe,interaction,0,G-CGTlak9I,Substantivo
Pronome,Você,interaction,3,ei1Gi9K4HY,Pronome
Substantivo,apresentação,interaction,17,_NeEIJO9i7,Substantivo
Advérbio,não,interaction,15,Xpp8lpUelq,Advérbio
Verbo,corrigiu,interaction,5,GZIi3iyiY6,Pontuação
Pronome,você,interaction,31,ncabM2YsuT,Pronome
Verbo,corrigiu,interaction,9,NFPAgQpl98,Pontuação
Verbo Auxiliar,está,interaction,13,5w7iKVoO04,Nome Próprio
Advérbio,Não,interaction,0,5Gzej238PK,Advérbio
Verbo,vai,interaction,4,ei1Gi9K4HY,Pontuação
Verbo,corrigiu,interaction,6,GZIi3iyiY6,Artigo
Verbo,corrigiu,interaction,10,NFPAgQpl98,Advérbio
Substantivo,filho,interaction,1,G-CGTlak9I,Substantivo
Artigo,A,interaction,18,_NeEIJO9i7,Verbo
Verbo,vai,interaction,5,ei1Gi9K4HY,Preposição+Artigo
Verbo,é,interaction,1,5Gzej238PK,Substantivo
Verbo,volte,interaction,32,ncabM2YsuT,Verbo
Verbo,corrigiu,interaction,7,GZIi3iyiY6,Verbo
Advérbio,ontem,interaction,11,NFPAgQpl98,Advérbio
Verbo,vai,interaction,6,ei1Gi9K4HY,Substantivo
Artigo,A,interaction,19,_NeEIJO9i7,Preposição
Preposição+Artigo,da,interaction,33,ncabM2YsuT,Substantivo
Verbo,é,interaction,2,5Gzej238PK,Advérbio
Verbo,vai,interaction,7,ei1Gi9K4HY,Verbo
Substantivo,binóculo,interaction,2,G-CGTlak9I,Substantivo
Preposição+Artigo,da,interaction,34,ncabM2YsuT,Preposição+Artigo
Verbo,é,interaction,3,5Gzej238PK,Verbo
Substantivo,escola,interaction,35,ncabM2YsuT,Substantivo
Artigo,A,interaction,20,_NeEIJO9i7,Numeral
Verbo,corrigiu,interaction,12,NFPAgQpl98,Verbo
Pontuação,.,interaction,13,NFPAgQpl98,Pontuação
Artigo,as,interaction,8,GZIi3iyiY6,Artigo
Verbo Auxiliar,está,interaction,14,5w7iKVoO04,Verbo Auxiliar
Preposição,com,interaction,3,G-CGTlak9I,Artigo
Preposição+Artigo,à,interaction,8,ei1Gi9K4HY,Advérbio
Conjunção Subordinativa,que,interaction,4,5Gzej238PK,Substantivo
Artigo,A,interaction,21,_NeEIJO9i7,Verbo
Nome Próprio,Maria,interaction,15,5w7iKVoO04,Nome Próprio
Preposição+Artigo,à,interaction,9,ei1Gi9K4HY,Substantivo
Artigo,o,interaction,4,G-CGTlak9I,Artigo
Substantivo,provas,interaction,9,GZIi3iyiY6,Advérbio
Conjunção Subordinativa,que,interaction,5,5Gzej238PK,Artigo
Preposição+Artigo,à,interaction,10,ei1Gi9K4HY,Preposição+Artigo
Verbo,ajudar,interaction,0,PwKRGNyGxk,Verbo
Pronome,Você,interaction,0,OWReW64Bh4,Pronome
Substantivo,provas,interaction,10,GZIi3iyiY6,Substantivo
Verbo,devemos,interaction,16,Xpp8lpUelq,Verbo
Conjunção Subordinativa,que,interaction,6,5Gzej238PK,Pontuação
Pronome,que,interaction,22,_NeEIJO9i7,Preposição
Advérbio,já,interaction,1,OWReW64Bh4,Advérbio
Preposição,com,interaction,5,G-CGTlak9I,Verbo
Substantivo,escola,interaction,11,ei1Gi9K4HY,Pontuação
Conjunção Subordinativa,que,interaction,7,5Gzej238PK,Conjunção Coordenativa
Advérbio,ontem,interaction,11,GZIi3iyiY6,Advérbio
Verbo,pensou,interaction,2,OWReW64Bh4,Verbo
Preposição,com,interaction,6,G-CGTlak9I,Preposição
Verbo,deveria,interaction,23,_NeEIJO9i7,Pronome
Substantivo,escola,interaction,12,ei1Gi9K4HY,Substantivo
Pontuação,.,interaction,12,GZIi3iyiY6,Pontuação
Preposição+Pronome,no,interaction,3,OWReW64Bh4,Substantivo
Conjunção Subordinativa,que,interaction,8,5Gzej238PK,Verbo
Pontuação,",",interaction,1,PwKRGNyGxk,Pontuação
Advérbio,amanhã,interaction,13,ei1Gi9K4HY,Advérbio
Verbo,deveria,interaction,24,_NeEIJO9i7,Substantivo
Conjunção Subordinativa,que,interaction,9,5Gzej238PK,Substantivo
Preposição+Pronome,no,interaction,4,OWReW64Bh4,Verbo Auxiliar
Artigo,o,interaction,7,G-CGTlak9I,Artigo
Verbo,deveria,interaction,25,_NeEIJO9i7,Preposição
Pontuação,?,interaction,14,ei1Gi9K4HY,Pontuação
Advérbio,só,interaction,2,PwKRGNyGxk,Advérbio
Preposição+Pronome,no,interaction,5,OWReW64Bh4,Pronome
Verbo,deveria,interaction,26,_NeEIJO9i7,Adjetivo
Verbo,viu,interaction,8,G-CGTlak9I,Artigo
Conjunção Subordinativa,que,interaction,10,5Gzej238PK,Advérbio
Verbo,deveria,interaction,27,_NeEIJO9i7,Verbo
Verbo,viu,interaction,9,G-CGTlak9I,Verbo
Conjunção Subordinativa,que,interaction,11,5Gzej238PK,Conjunção Subordinativa
Preposição+Pronome,no,interaction,6,OWReW64Bh4,Preposição+Artigo
Preposição+Pronome,no,interaction,7,OWReW64Bh4,Pontuação
Pronome,Ela,interaction,3,PwKRGNyGxk,Pronome
Pronome,que,interaction,28,_NeEIJO9i7,Verbo
Pronome,eu,interaction,12,5Gzej238PK,Substantivo
Preposição+Pronome,no,interaction,8,OWReW64Bh4,Verbo
Artigo,O,interaction,0,RtZPvqhOe7,Artigo
Preposição+Pronome,no,interaction,9,OWReW64Bh4,Preposição+Pronome
Artigo,A,interaction,10,G-CGTlak9I,Artigo
Pronome,eu,interaction,13,5Gzej238PK,Pronome
Verbo,queria,interaction,4,PwKRGNyGxk,Pontuação
Advérbio,não,interaction,14,5Gzej238PK,Artigo
Pronome,que,interaction,10,OWReW64Bh4,Substantivo
Pronome,que,interaction,11,OWReW64Bh4,Verbo Auxiliar
Pontuação,.,interaction,11,G-CGTlak9I,Pontuação
Pronome,que,interaction,29,_NeEIJO9i7,Artigo
Substantivo,cachorro,interaction,1,RtZPvqhOe7,Verbo
Pronome,Eu,interaction,0,3iZO9CPeEv,Substantivo
Advérbio,não,interaction,15,5Gzej238PK,Conjunção Coordenativa
Pronome,que,interaction,12,OWReW64Bh4,Pronome
Verbo,queria,interaction,5,PwKRGNyGxk,Verbo
Substantivo,cachorro,interaction,2,RtZPvqhOe7,Advérbio
Pronome,que,interaction,30,_NeEIJO9i7,Adjetivo
Advérbio,não,interaction,16,5Gzej238PK,Conjunção Subordinativa
Verbo Auxiliar,vai,interaction,13,OWReW64Bh4,Substantivo
Pronome,ninguém,interaction,6,PwKRGNyGxk,Conjunção Subordinativa
Substantivo,cachorro,interaction,3,RtZPvqhOe7,Substantivo
Advérbio,não,interaction,17,5Gzej238PK,Verbo
Verbo Auxiliar,vai,interaction,14,OWReW64Bh4,Verbo Auxiliar
Verbo,latiu,interaction,4,RtZPvqhOe7,Advérbio
Conjunção Subordinativa,embora,interaction,7,PwKRGNyGxk,Conjunção Subordinativa
Pronome,que,interaction,31,_NeEIJO9i7,Pronome
Advérbio,não,interaction,18,5Gzej238PK,Advérbio
Verbo,latiu,interaction,5,RtZPvqhOe7,Verbo
Verbo,fazer,interaction,15,OWReW64Bh4,Substantivo
Pronome,ninguém,interaction,8,PwKRGNyGxk,Verbo
Verbo,goste,interaction,19,5Gzej238PK,Verbo
Preposição+Artigo,nas,interaction,16,OWReW64Bh4,Verbo
Advérbio,muito,interaction,6,RtZPvqhOe7,Advérbio
Pronome,ninguém,interaction,9,PwKRGNyGxk,Pontuação
Preposição+Artigo,nas,interaction,17,OWReW64Bh4,Pontuação
Conjunção Subordinativa,de,interaction,20,5Gzej238PK,Verbo
Verbo,ignorar,interaction,17,Xpp8lpUelq,Verbo
Pronome,ninguém,interaction,10,PwKRGNyGxk,Substantivo
Pontuação,.,interaction,7,RtZPvqhOe7,Pontuação
Preposição+Artigo,nas,interaction,18,OWReW64Bh4,Preposição+Artigo
Substantivo,explicações,interaction,32,_NeEIJO9i7,Substantivo
Conjunção Subordinativa,de,interaction,21,5Gzej238PK,Artigo
Pronome,ninguém,interaction,11,PwKRGNyGxk,Verbo Auxiliar
Pronome,o,interaction,18,Xpp8lpUelq,Verbo Auxiliar
Pronome,Eu,interaction,1,3iZO9CPeEv,Verbo
Substantivo,férias,interaction,19,OWReW64Bh4,Substantivo
Pronome,ninguém,interaction,12,PwKRGNyGxk,Pronome
Pronome,o,interaction,19,Xpp8lpUelq,Preposição+Artigo
Pontuação,?,interaction,20,OWReW64Bh4,Pontuação
Conjunção Subordinativa,de,interaction,22,5Gzej238PK,Substantivo
Conjunção Subordinativa,Se,interaction,0,ndA02F2Eft,Advérbio
Pronome,o,interaction,20,Xpp8lpUelq,Verbo
Pontuação,.,interaction,13,PwKRGNyGxk,Pontuação
Pronome,Eu,interaction,2,3iZO9CPeEv,Pronome
Verbo,fazer,interaction,21,OWReW64Bh4,Verbo
Conjunção Subordinativa,Se,interaction,1,ndA02F2Eft,Pronome
Substantivo,direito,interaction,14,PwKRGNyGxk,Substantivo
Pronome,o,interaction,21,Xpp8lpUelq,Pronome
Conjunção Subordinativa,Se,interaction,2,ndA02F2Eft,Pontuação
Artigo,A,interaction,0,mOUdTh7uxx,Artigo
Verbo,entendido,interaction,15,PwKRGNyGxk,Verbo
Conjunção Subordinativa,de,interaction,23,5Gzej238PK,Verbo
Pronome,que,interaction,22,Xpp8lpUelq,Pronome
Conjunção Subordinativa,Se,interaction,3,ndA02F2Eft,Substantivo
Verbo Auxiliar,tenha,interaction,16,PwKRGNyGxk,Verbo Auxiliar
Substantivo,menina,interaction,1,mOUdTh7uxx,Artigo
Conjunção Subordinativa,Se,interaction,4,ndA02F2Eft,Advérbio
Verbo Auxiliar,foi,interaction,23,Xpp8lpUelq,Substantivo
Verbo Auxiliar,foi,interaction,24,Xpp8lpUelq,Preposição+Artigo
Conjunção Subordinativa,Se,interaction,5,ndA02F2Eft,Verbo Auxiliar
Substantivo,menina,interaction,2,mOUdTh7uxx,Substantivo
Conjunção Subordinativa,de,interaction,24,5Gzej238PK,Substantivo
Verbo,conseguia,interaction,0,EHhm9NPwo3,Preposição
Conjunção Subordinativa,Se,interaction,6,ndA02F2Eft,Verbo
Verbo Auxiliar,foi,interaction,25,Xpp8lpUelq,Verbo
Verbo,conseguia,interaction,1,EHhm9NPwo3,Artigo
Pronome,Você,interaction,0,wmU0sPYQlc,Preposição+Pronome
Verbo,leu,interaction,3,mOUdTh7uxx,Artigo
Conjunção Subordinativa,Se,interaction,7,ndA02F2Eft,Pontuação
Conjunção Subordinativa,de,interaction,25,5Gzej238PK,Verbo
Verbo Auxiliar,foi,interaction,26,Xpp8lpUelq,Verbo Auxiliar
Verbo,gosto,interaction,3,3iZO9CPeEv,Verbo
Pronome,Você,interaction,1,wmU0sPYQlc,Pronome
Verbo,leu,interaction,4,mOUdTh7uxx,Verbo
Conjunção Subordinativa,Se,interaction,8,ndA02F2Eft,Advérbio
Verbo,dito,interaction,27,Xpp8lpUelq,Pontuação
Conjunção Subordinativa,de,interaction,26,5Gzej238PK,Verbo
Advérbio,já,interaction,2,wmU0sPYQlc,Preposição+Pronome
Conjunção Subordinativa,Se,interaction,9,ndA02F2Eft,Verbo
Advérbio,já,interaction,3,wmU0sPYQlc,Pronome
Artigo,um,interaction,5,mOUdTh7uxx,Artigo
Conjunção Subordinativa,de,interaction,27,5Gzej238PK,Artigo
Conjunção Subordinativa,Se,interaction,10,ndA02F2Eft,Conjunção Subordinativa
Verbo,dito,interaction,28,Xpp8lpUelq,Substantivo
Interjeição,Meu,interaction,0,XOkxTEPorL,Verbo
Advérbio,já,interaction,4,wmU0sPYQlc,Pontuação
Conjunção Subordinativa,de,interaction,28,5Gzej238PK,Conjunção Coordenativa
Substantivo,livro,interaction,6,mOUdTh7uxx,Substantivo
Verbo,dito,interaction,29,Xpp8lpUelq,Preposição+Artigo
Advérbio,já,interaction,5,wmU0sPYQlc,Substantivo
Pronome,ele,interaction,11,ndA02F2Eft,Verbo Auxiliar
Pontuação,.,interaction,7,mOUdTh7uxx,Pontuação
Interjeição,Deus,interaction,1,XOkxTEPorL,Verbo
Verbo,dito,interaction,30,Xpp8lpUelq,Verbo
Conjunção Subordinativa,de,interaction,29,5Gzej238PK,Pontuação
Preposição,sem,interaction,33,_NeEIJO9i7,Adjetivo
Advérbio,já,interaction,6,wmU0sPYQlc,Verbo Auxiliar
Pronome,ele,interaction,12,ndA02F2Eft,Preposição
Interjeição,Deus,interaction,2,XOkxTEPorL,Advérbio
Conjunção Subordinativa,de,interaction,30,5Gzej238PK,Conjunção Coordenativa
Advérbio,já,interaction,7,wmU0sPYQlc,Verbo
Pronome,ele,interaction,13,ndA02F2Eft,Advérbio
Preposição,sem,interaction,34,_NeEIJO9i7,Preposição
Conjunção Subordinativa,de,interaction,31,5Gzej238PK,Pontuação
Interjeição,Deus,interaction,3,XOkxTEPorL,Pronome
Preposição+Artigo,na,interaction,31,Xpp8lpUelq,Substantivo
Pronome,ele,interaction,14,ndA02F2Eft,Pronome
Advérbio,já,interaction,8,wmU0sPYQlc,Verbo
Advérbio,muito,interaction,4,3iZO9CPeEv,Advérbio
Adjetivo,maiores,interaction,35,_NeEIJO9i7,Artigo
Conjunção Subordinativa,de,interaction,32,5Gzej238PK,Verbo
Advérbio,já,interaction,9,wmU0sPYQlc,Preposição+Artigo
Verbo,Será,interaction,0,h_nkJBHA8v,Verbo Auxiliar
Pontuação,.,interaction,32,Xpp8lpUelq,Pontuação
Verbo Auxiliar,tivesse,interaction,15,ndA02F2Eft,Pontuação
Adjetivo,maiores,interaction,36,_NeEIJO9i7,Adjetivo
Advérbio,já,interaction,10,wmU0sPYQlc,Advérbio
Advérbio,não,interaction,0,oun7kP1aF1,Adjetivo
Verbo Auxiliar,tivesse,interaction,16,ndA02F2Eft,Substantivo
Verbo,pensou,interaction,11,wmU0sPYQlc,Preposição+Pronome
Substantivo,assembleia,interaction,33,Xpp8lpUelq,Preposição+Artigo
Interjeição,Deus,interaction,4,XOkxTEPorL,Interjeição
Verbo,Será,interaction,1,h_nkJBHA8v,Verbo
Verbo Auxiliar,tivesse,interaction,17,ndA02F2Eft,Advérbio
Verbo,adiada,interaction,37,_NeEIJO9i7,Pontuação
Verbo,pensou,interaction,12,wmU0sPYQlc,Pronome
Verbo,conseguia,interaction,2,EHhm9NPwo3,Preposição
Substantivo,assembleia,interaction,34,Xpp8lpUelq,Substantivo
Conjunção Subordinativa,de,interaction,33,5Gzej238PK,Substantivo
Conjunção Subordinativa,que,interaction,2,h_nkJBHA8v,Substantivo
Verbo Auxiliar,tivesse,interaction,18,ndA02F2Eft,Verbo Auxiliar
Verbo,pensou,interaction,13,wmU0sPYQlc,Pontuação
Preposição,de,interaction,5,3iZO9CPeEv,Substantivo
Preposição+Artigo,na,interaction,35,Xpp8lpUelq,Preposição+Artigo
Verbo,conseguia,interaction,3,EHhm9NPwo3,Artigo
Verbo,pensou,interaction,14,wmU0sPYQlc,Substantivo
Verbo Auxiliar,foi,interaction,38,_NeEIJO9i7,Pontuação
Conjunção Subordinativa,de,interaction,34,5Gzej238PK,Artigo
Verbo,estudado,interaction,19,ndA02F2Eft,Advérbio
Conjunção Subordinativa,que,interaction,3,h_nkJBHA8v,Verbo Auxiliar
Advérbio,não,interaction,1,oun7kP1aF1,Conjunção Subordinativa
Artigo,O,interaction,0,Jswx-T3seR,Artigo
Verbo,pensou,interaction,15,wmU0sPYQlc,Verbo Auxiliar
Preposição,de,interaction,6,3iZO9CPeEv,Preposição
Verbo,estudado,interaction,20,ndA02F2Eft,Pontuação
Verbo,conseguia,interaction,4,EHhm9NPwo3,Substantivo
Artigo,A,interaction,39,_NeEIJO9i7,Pontuação
Verbo,pensou,interaction,16,wmU0sPYQlc,Verbo
Pontuação,",",interaction,2,oun7kP1aF1,Pontuação
Verbo,estudado,interaction,21,ndA02F2Eft,Substantivo
Artigo,A,interaction,40,_NeEIJO9i7,Verbo Auxiliar
Preposição+Pronome,no,interaction,17,wmU0sPYQlc,Verbo
Verbo,estudado,interaction,22,ndA02F2Eft,Advérbio
Verbo,conseguia,interaction,5,EHhm9NPwo3,Preposição
Conjunção Subordinativa,de,interaction,35,5Gzej238PK,Verbo
Artigo,A,interaction,41,_NeEIJO9i7,Verbo
Substantivo,cachorro,interaction,1,Jswx-T3seR,Advérbio
Preposição+Pronome,no,interaction,18,wmU0sPYQlc,Preposição+Pronome
Verbo,estudado,interaction,23,ndA02F2Eft,Verbo
Verbo,convencer,interaction,6,EHhm9NPwo3,Artigo
Artigo,A,interaction,42,_NeEIJO9i7,Numeral
Pontuação,.,interaction,3,oun7kP1aF1,Pontuação
Substantivo,cachorro,interaction,2,Jswx-T3seR,Artigo
Substantivo,sorvete,interaction,7,3iZO9CPeEv,Substantivo
Conjunção Subordinativa,de,interaction,36,5Gzej238PK,Artigo
Pronome,que,interaction,19,wmU0sPYQlc,Pronome
Verbo,convencer,interaction,7,EHhm9NPwo3,Substantivo
Artigo,A,interaction,43,_NeEIJO9i7,Verbo Auxiliar
Conjunção Subordinativa,que,interaction,4,oun7kP1aF1,Advérbio
Substantivo,cachorro,interaction,3,Jswx-T3seR,Pontuação
Advérbio,mais,interaction,24,ndA02F2Eft,Pontuação
Verbo,convencer,interaction,8,EHhm9NPwo3,Substantivo
Verbo Auxiliar,vai,interaction,20,wmU0sPYQlc,Pontuação
Conjunção Subordinativa,que,interaction,5,oun7kP1aF1,Conjunção Subordinativa
Artigo,A,interaction,44,_NeEIJO9i7,Artigo
Verbo,convencer,interaction,9,EHhm9NPwo3,Advérbio
Advérbio,mais,interaction,25,ndA02F2Eft,Advérbio
Pontuação,.,interaction,8,3iZO9CPeEv,Pontuação
Pontuação,.,interaction,4,Jswx-T3seR,Pontuação
Verbo Auxiliar,vai,interaction,21,wmU0sPYQlc,Substantivo
Verbo,estudar,interaction,37,5Gzej238PK,Substantivo
Verbo,convencer,interaction,10,EHhm9NPwo3,Verbo
Advérbio,talvez,interaction,6,oun7kP1aF1,Conjunção Subordinativa
Verbo,fazer,interaction,22,wmU0sPYQlc,Verbo Auxiliar
Pontuação,",",interaction,26,ndA02F2Eft,Verbo
Advérbio,talvez,interaction,7,oun7kP1aF1,Advérbio
Verbo Auxiliar,foi,interaction,45,_NeEIJO9i7,Pontuação
Verbo,estudar,interaction,38,5Gzej238PK,Pontuação
Artigo,os,interaction,11,EHhm9NPwo3,Conjunção Subordinativa
Advérbio,alto,interaction,5,Jswx-T3seR,Verbo
Verbo Auxiliar,vai,interaction,23,wmU0sPYQlc,Verbo Auxiliar
Artigo,os,interaction,12,EHhm9NPwo3,Advérbio
Pontuação,",",interaction,27,ndA02F2Eft,Verbo Auxiliar
Advérbio,não,interaction,8,oun7kP1aF1,Substantivo
Verbo,adiada,interaction,46,_NeEIJO9i7,Pontuação
Verbo,estudar,interaction,39,5Gzej238PK,Conjunção Subordinativa
Advérbio,alto,interaction,6,Jswx-T3seR,Substantivo
Artigo,os,interaction,13,EHhm9NPwo3,Substantivo
Pontuação,",",interaction,28,ndA02F2Eft,Preposição
Verbo,fazer,interaction,24,wmU0sPYQlc,Pontuação
Artigo,os,interaction,14,EHhm9NPwo3,Artigo
Advérbio,não,interaction,9,oun7kP1aF1,Conjunção Subordinativa
Verbo,fazer,interaction,25,wmU0sPYQlc,Substantivo
Verbo,estudar,interaction,40,5Gzej238PK,Verbo
Pontuação,",",interaction,29,ndA02F2Eft,Preposição
Advérbio,não,interaction,10,oun7kP1aF1,Verbo de Ligação
Verbo Auxiliar,foi,interaction,47,_NeEIJO9i7,Verbo Auxiliar
Verbo,fazer,interaction,26,wmU0sPYQlc,Verbo
Pronome,demais,interaction,15,EHhm9NPwo3,Preposição
Pontuação,.,interaction,0,iQ3xzkct9S,Preposição
Advérbio,não,interaction,11,oun7kP1aF1,Verbo
Pontuação,",",interaction,30,ndA02F2Eft,Advérbio
Pontuação,",",interaction,41,5Gzej238PK,Verbo
Advérbio,não,interaction,12,oun7kP1aF1,Pronome
Pronome,demais,interaction,16,EHhm9NPwo3,Substantivo
Pontuação,",",interaction,31,ndA02F2Eft,Pontuação
Preposição+Artigo,nas,interaction,27,wmU0sPYQlc,Preposição+Artigo
Pontuação,.,interaction,1,iQ3xzkct9S,Pontuação
Numeral,oito,interaction,48,_NeEIJO9i7,Verbo
Pronome,demais,interaction,17,EHhm9NPwo3,Advérbio
Numeral,oito,interaction,49,_NeEIJO9i7,Numeral
Substantivo,férias,interaction,28,wmU0sPYQlc,Substantivo
Pronome,demais,interaction,18,EHhm9NPwo3,Conjunção Subordinativa
Artigo,o,interaction,7,Jswx-T3seR,Artigo
Pontuação,",",interaction,42,5Gzej238PK,Pontuação
Pontuação,?,interaction,29,wmU0sPYQlc,Pontuação
Advérbio,talvez,interaction,32,ndA02F2Eft,Substantivo
Advérbio,não,interaction,13,oun7kP1aF1,Advérbio
Pontuação,",",interaction,2,iQ3xzkct9S,Pontuação
Pronome,demais,interaction,19,EHhm9NPwo3,Verbo
Advérbio,talvez,interaction,33,ndA02F2Eft,Advérbio
Verbo,viu,interaction,8,Jswx-T3seR,Verbo
Pronome,demais,interaction,20,EHhm9NPwo3,Preposição
Conjunção Coordenativa,mas,interaction,43,5Gzej238PK,Substantivo
Advérbio,não,interaction,34,ndA02F2Eft,Pontuação
Advérbio,alto,interaction,9,Jswx-T3seR,Verbo
Conjunção Coordenativa,mas,interaction,44,5Gzej238PK,Artigo
Pronome,demais,interaction,21,EHhm9NPwo3,Preposição+Artigo
Conjunção Coordenativa,mas,interaction,45,5Gzej238PK,Substantivo
Pronome,demais,interaction,22,EHhm9NPwo3,Advérbio
Advérbio,não,interaction,35,ndA02F2Eft,Verbo
Conjunção Coordenativa,mas,interaction,46,5Gzej238PK,Pontuação
Pronome,demais,interaction,23,EHhm9NPwo3,Artigo
Verbo,latiu,interaction,10,Jswx-T3seR,Verbo
Advérbio,não,interaction,36,ndA02F2Eft,Verbo Auxiliar
Pronome,demais,interaction,24,EHhm9NPwo3,Pontuação
Pronome,Ela,interaction,0,qjUM_P2MqR,Verbo
Conjunção Coordenativa,mas,interaction,47,5Gzej238PK,Verbo
Verbo de Ligação,seja,interaction,14,oun7kP1aF1,Conjunção Subordinativa
Pontuação,",",interaction,3,iQ3xzkct9S,Pontuação
Pronome,Ela,interaction,1,qjUM_P2MqR,Substantivo
Substantivo,cachorro,interaction,11,Jswx-T3seR,Substantivo
Pronome,demais,interaction,25,EHhm9NPwo3,Pontuação
Advérbio,não,interaction,37,ndA02F2Eft,Preposição
Verbo de Ligação,seja,interaction,15,oun7kP1aF1,Pronome
Conjunção Coordenativa,mas,interaction,48,5Gzej238PK,Verbo
Pronome,Ela,interaction,2,qjUM_P2MqR,Conjunção Subordinativa
Verbo de Ligação,seja,interaction,16,oun7kP1aF1,Verbo
Verbo,adiada,interaction,50,_NeEIJO9i7,Pontuação
Pronome,demais,interaction,26,EHhm9NPwo3,Pronome
Advérbio,não,interaction,38,ndA02F2Eft,Advérbio
Conjunção Subordinativa,quando,interaction,12,Jswx-T3seR,Advérbio
Conjunção Coordenativa,mas,interaction,49,5Gzej238PK,Artigo
Pronome,Ela,interaction,3,qjUM_P2MqR,Verbo
Verbo de Ligação,seja,interaction,17,oun7kP1aF1,Verbo de Ligação
